gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000096080	MRPS18A	4.612735310205801	-0.06770829424990027	0.8572347741799012	0.9997982956903962	protein_coding	55168	883.3333333333334	58.075471698113205	-0.06690021988857964	6796	FALSE
ENSG00000166619	BLCAP	5.895857597319213	-0.050564355779397524	0.8572666468149728	0.9997982956903962	protein_coding	10904	1164.642857142857	52.437902483900636	-0.06688407279255817	6797	FALSE
ENSG00000101363	MANBAL	6.090161869320405	-0.05943560623984669	0.8572988373451239	0.9997982956903962	protein_coding	63905	1357	53.721444362564505	-0.06686776525604822	6798	FALSE
ENSG00000277156	TOMM40P1	0.6091862476846552	-0.05267209398908977	0.8573402735003766	0.9997982956903962	processed_pseudogene	NA	1050	61.9047619047619	-0.06684677484066903	6799	FALSE
ENSG00000164296	TIGD6	3.0599454710820413	0.04766798684184069	0.8573696082100097	0.9997982956903962	protein_coding	81789	2193	46.52682778537774	0.06683191529777022	9018	FALSE
ENSG00000115289	PCGF1	3.163104930939869	-0.051928453978962535	0.8573865830472505	0.9997982956903962	protein_coding	84759	680.7142857142857	52.40293809024133	-0.06682331689972076	6800	FALSE
ENSG00000115183	TANC1	5.628881688613958	0.054067979905029734	0.8575114792029518	0.9997982956903962	protein_coding	85461	4663	45.94895989706197	0.0667600574996177	9017	FALSE
ENSG00000197496	SLC2A10	6.914957966518438	-0.05756517436887191	0.8575964440028062	0.9997982956903962	protein_coding	81031	1770	51.88323917137472	-0.06671702843624074	6801	FALSE
ENSG00000137871	ZNF280D	3.9077512759358313	-0.05049321723776117	0.8576253476711981	0.9997982956903962	protein_coding	54816	2125.3846153846152	36.35541078537822	-0.06670239160763759	6802	FALSE
ENSG00000278766	AC092683.2	0.6699378576952998	-0.100747905221883	0.8577171469011563	0.9997982956903962	lncRNA	NA	688.3333333333334	44.79418886198548	-0.06665590771398018	6803	FALSE
ENSG00000131845	ZNF304	4.60935405529151	-0.08570264544102901	0.857750007366375	0.9997982956903962	protein_coding	57343	3864.5	47.14710829344029	-0.06663926954205893	6804	FALSE
ENSG00000149932	TMEM219	5.503786596058165	-0.06304296484957288	0.8578067027602214	0.9997982956903962	protein_coding	124446	931	55.71965628356607	-0.06661056457817115	6805	FALSE
ENSG00000164252	AGGF1	4.806374592196365	-0.08229002893340914	0.8579277043008205	0.9997982956903962	protein_coding	55109	1752.25	41.60365244685404	-0.06654930765955386	6806	FALSE
ENSG00000090263	MRPS33	4.591269670829154	-0.05255803722290381	0.8581629703015426	0.9997982956903962	protein_coding	51650	1049.6666666666667	42.76489890970677	-0.06643022918888174	6807	FALSE
ENSG00000238072	AC009244.1	2.6481076750084447	0.048048320914898135	0.8582326271457246	0.9997982956903962	processed_pseudogene	NA	258	44.9612403100775	0.0663949790599294	9016	FALSE
ENSG00000130021	PUDP	4.049927171531269	-0.05333693291981851	0.8582500294437734	0.9997982956903962	protein_coding	8226	1089.4285714285713	47.574088644112265	-0.06638617300297768	6808	FALSE
ENSG00000170638	TRABD	4.121703058079989	0.0495543400624336	0.85833503696881	0.9997982956903962	protein_coding	80305	2077.6666666666665	64.95267126584311	0.06634315934778962	9015	FALSE
ENSG00000078902	TOLLIP	5.480127082025302	-0.05259744145019192	0.8583442298184586	0.9997982956903962	protein_coding	54472	1458	60.050648939537844	-0.0663385080376088	6809	FALSE
ENSG00000129245	FXR2	5.716951663726539	-0.092398484232042985	0.8583963644048448	0.9997982956903962	protein_coding	9513	927.2857142857143	54.875982129101835	-0.06631213042031824	6810	FALSE
ENSG00000085644	ZNF213	5.346727912542628	0.05708902015181942	0.8584141210809425	0.9997982956903962	protein_coding	7760	2625.222222222222	64.07076649595801	0.06630314675379051	9014	FALSE
ENSG00000143641	GALNT2	5.58724168468593	-0.0588462334057012	0.8586375237976547	0.9997982956903962	protein_coding	2590	2500.8	54.518554062699906	-0.06619013609631011	6811	FALSE
ENSG00000231551	AC245100.4	1.1837051445217346	-0.08222423971471776	0.8586505509321575	0.9997982956903962	transcribed_unprocessed_pseudogene	NA	1281	45.97970335675254	-0.06618354708807912	6812	FALSE
ENSG00000228050	TOP3BP1	0.5282594300809136	0.05769863620056586	0.8586808831506695	0.9997982956903962	processed_pseudogene	NA	1380	63.1884057971015	0.06616820571033039	9013	FALSE
ENSG00000103043	VAC14	5.105337236337205	0.06705541877073973	0.8587567344894168	0.9997982956903962	protein_coding	55697	1602.3333333333333	58.784064905346355	0.06612984412147732	9012	FALSE
ENSG00000026950	BTN3A1	3.9417074035576962	0.05584010901783101	0.8588089095807322	0.9997982956903962	protein_coding	11119	1596.3636363636363	48.50227790432801	0.06610345869121878	9011	FALSE
ENSG00000100890	PRORP	3.591290703963272	-0.05394505535180982	0.8589389143615028	0.9997982956903962	protein_coding	9692	2019.7272727272727	43.56123689066932	-0.0660377210337692	6813	FALSE
ENSG00000136463	TACO1	5.106051245345114	0.05339764976011253	0.8590241959961984	0.9997982956903962	protein_coding	51204	1875	54.933333333333366	0.06599460329373964	9010	FALSE
ENSG00000124333	VAMP7	5.23604017708699	0.07304303989899132	0.8591597439113912	0.9997982956903962	protein_coding	6845	1309.8333333333333	40.80671841201171	0.0659260801160326	9009	FALSE
ENSG00000129255	MPDU1	5.628794898506406	0.06807415790500462	0.8591789054306946	0.9997982956903962	protein_coding	9526	830.6666666666666	55.10968432316746	0.06591639431620273	9008	FALSE
ENSG00000117523	PRRC2C	8.645347599701221	-0.06618376038660877	0.8593300762820532	0.9997982956903962	protein_coding	23215	4002.1428571428573	44.618954131715135	-0.06583998777141582	6814	FALSE
ENSG00000137309	HMGA1	7.050410357965161	-0.08616902892633255	0.8595926106754821	0.9997982956903962	protein_coding	3159	1554.5714285714287	61.597132879985296	-0.0657073264945269	6815	FALSE
ENSG00000163082	SGPP2	0.6329983433866937	0.11423507956959703	0.8596804223482492	0.9997982956903962	protein_coding	130367	4983	47.8426650612081	0.06566296341288708	9007	FALSE
ENSG00000101444	AHCY	7.099823232567885	-0.06622890189621278	0.8596894098555488	0.9997982956903962	protein_coding	191	1510	55.76158940397353	-0.06565842311590941	6816	FALSE
ENSG00000152284	TCF7L1	2.9628137045602196	0.05732821619963472	0.8597044272281471	0.9997982956903962	protein_coding	83439	1199	57.81901584653882	0.06565083676552053	9006	FALSE
ENSG00000167925	GHDC	4.734761234245542	0.054609020722538384	0.8599348354513522	0.9997982956903962	protein_coding	84514	1376.6666666666667	62.24576271186441	0.0655344576821935	9005	FALSE
ENSG00000176783	RUFY1	5.1599177554249405	-0.08672402247717	0.859967399195767	0.9997982956903962	protein_coding	80230	1275.5	50.75880607044856	-0.065518012265441	6817	FALSE
ENSG00000155827	RNF20	5.376198794569892	-0.05029488540692192	0.8600149720783112	0.9997982956903962	protein_coding	56254	1152.5	46.20390455531454	-0.06549398801876555	6818	FALSE
ENSG00000198862	LTN1	4.698792705529655	-0.07221508115923694	0.8600448651745531	0.9997982956903962	protein_coding	26046	4126.285714285715	37.588284171167444	-0.06547889272211949	6819	FALSE
ENSG00000230626	AC011005.1	2.145126005827446	0.04923083064291229	0.8601808602520338	0.9997982956903962	protein_coding	NA	1263	57.957244655582	0.06541022509209175	9004	FALSE
ENSG00000148300	REXO4	5.304901237290505	-0.05666846146541067	0.8601943458462292	0.9997982956903962	protein_coding	57109	1251.3333333333333	57.44539158231222	-0.06540341643881235	6820	FALSE
ENSG00000243547	HNRNPKP4	4.108634243634979	-0.05134471972839568	0.8604205607586777	0.9997982956903962	processed_pseudogene	NA	1386	45.959595959596	-0.0652892201844506	6821	FALSE
ENSG00000143418	CERS2	8.25284053505507	0.056473900137160846	0.8605568571684975	0.9997982956903962	protein_coding	29956	1284.5	52.60523828059834	0.0652204304627551	9003	FALSE
ENSG00000215283	HMGB3P24	0.5837593477300657	0.06356391241241613	0.8606256193584079	0.9997982956903962	processed_pseudogene	NA	622	44.6945337620579	0.06518572985423181	9002	FALSE
ENSG00000243302	AC018638.4	4.101325483257472	-0.04987181893572553	0.8606756062225298	0.9997982956903962	processed_pseudogene	NA	1150	58.956521739130395	-0.06516050589117493	6822	FALSE
ENSG00000172315	TP53RK	4.161549317764517	-0.06878094658214716	0.8607481638771042	0.9997982956903962	protein_coding	112858	2596	43.97149460708784	-0.06512389504663162	6823	FALSE
ENSG00000127952	STYXL1	4.413399680477434	-0.04921492453421689	0.860751590376723	0.9997982956903962	protein_coding	51657	994.8181818181819	51.27478753541075	-0.06512216619378336	6824	FALSE
ENSG00000178913	TAF7	5.6591380463355225	-0.06452229314124734	0.8607718113969294	0.9997982956903962	protein_coding	6879	1138.3333333333333	44.597364568082	-0.06511196374462067	6825	FALSE
ENSG00000134775	FHOD3	0.6157243094470319	0.13889168913124383	0.8608648410152856	0.9997982956903962	protein_coding	80206	3376.222222222222	51.81004409925624	0.06506502904456257	9001	FALSE
ENSG00000095370	SH2D3C	1.745668814330037	0.053824762975043	0.8609020943275214	0.9997982956903962	protein_coding	10044	1729.3846153846155	62.18307979717107	0.06504623566712332	9000	FALSE
ENSG00000185829	ARL17A	3.997068589346533	-0.04912183777686432	0.8609062158698523	0.9997982956903962	protein_coding	51326	1244	46.00367478180983	-0.06504415650060912	6826	FALSE
ENSG00000230037	UBBP1	6.023731259641006	0.05321973383647788	0.860911244606658	0.9997982956903962	processed_pseudogene	NA	473	53.6997885835095	0.06504161970133066	8999	FALSE
ENSG00000116641	DOCK7	5.4328939268104035	0.05106022986121156	0.8609152050096578	0.9997982956903962	protein_coding	85440	2276.027027027027	39.65421015757662	0.06503962184472983	8998	FALSE
ENSG00000196268	ZNF493	4.522979122296884	0.05536930031991496	0.8609505097789961	0.9997982956903962	protein_coding	284443	2077.4444444444443	38.35374659036206	0.06502181248087648	8997	FALSE
ENSG00000087302	RTRAF	7.0141776838271035	0.10353399300656112	0.8610599834084928	0.9997982956903962	protein_coding	51637	1580	39.511754068716066	0.06496659354527014	8996	FALSE
ENSG00000179933	C14orf119	4.905677804441479	0.06369437695758792	0.8611750095894286	0.9997982956903962	protein_coding	55017	1819.5	46.0291288815609	0.0649085814436322	8995	FALSE
ENSG00000188997	KCTD21	4.448314042473883	-0.0677951532866442	0.8611910725253624	0.9997982956903962	protein_coding	283219	1044.8333333333333	55.16031264954536	-0.06490048090738515	6827	FALSE
ENSG00000080503	SMARCA2	6.957559188815035	-0.07798276603659475	0.8612584363904984	0.9997982956903962	protein_coding	6595	1618.6060606060605	45.76141086606508	-0.06486651096542552	6828	FALSE
ENSG00000163428	LRRC58	6.222156660182509	-0.048468531786744165	0.8612841255449493	0.9997982956903962	protein_coding	116064	7918	37.9515029047739	-0.06485355725586832	6829	FALSE
ENSG00000100129	EIF3L	5.351791473113116	-0.07701256187833413	0.8613413771837661	0.9997982956903962	protein_coding	51386	1294.8	48.614972711358256	-0.06482468961076746	6830	FALSE
ENSG00000155463	OXA1L	6.385096784950415	0.07470970430586595	0.8614171323417928	0.9997982956903962	protein_coding	5018	1312.4166666666667	51.47628420852118	0.06478649499794621	8994	FALSE
ENSG00000064419	TNPO3	6.656578372103008	-0.07729251679574375	0.8614240967483205	0.9997982956903962	protein_coding	23534	3710.8	47.84952031906866	-0.06478298381737582	6831	FALSE
ENSG00000136149	RPL13AP25	2.8527273276627216	-0.04817131123343971	0.8615753002040576	0.9997982956903962	processed_pseudogene	NA	612	57.1895424836601	-0.06470675996406976	6832	FALSE
ENSG00000213399	RPS2P17	2.5427306884950167	-0.051934417239808496	0.8615774366132819	0.9997982956903962	processed_pseudogene	NA	793	59.6469104665826	-0.06470568306506089	6833	FALSE
ENSG00000218336	TENM3	2.815654981650082	0.06609515296308709	0.8615990348878699	0.9997982956903962	protein_coding	55714	2870.3333333333335	47.54964580188129	0.06469479618071927	8993	FALSE
ENSG00000159840	ZYX	6.893948685834688	0.08066492276167955	0.861670859795559	0.9997982956903962	protein_coding	7791	1140.5	63.66505918456818	0.06465859388740831	8992	FALSE
ENSG00000187775	DNAH17	1.610161292709522	0.047089360735594	0.8617799133602314	0.9997982956903962	protein_coding	8632	3433.5	55.99242755206058	0.0646036328033205	8991	FALSE
ENSG00000159882	ZNF230	0.9684980483685025	-0.05107975992055812	0.8618191341974815	0.9997982956903962	protein_coding	7773	2232.4	40.88872961834797	-0.0645838678896413	6834	FALSE
ENSG00000127980	PEX1	5.557630993210536	-0.05595600874257877	0.861860345298954	0.9997982956903962	protein_coding	5189	2359.9	40.44662909445314	-0.06456310097307826	6835	FALSE
ENSG00000139579	NABP2	4.969122913245007	0.048817193861014636	0.8619277726276137	0.9997982956903962	protein_coding	79035	1175	54.73758865248228	0.06452912543226	8990	FALSE
ENSG00000136859	ANGPTL2	5.152277451560083	-0.051103200098689884	0.861960930267208	0.9997982956903962	protein_coding	23452	1659.25	53.262015971071285	-0.06451241880858255	6836	FALSE
ENSG00000214078	CPNE1	7.45611417332312	-0.0483373761286301	0.8620196512404171	0.9997982956903962	protein_coding	8904	1067.857142857143	55.63210702341138	-0.06448283356276234	6837	FALSE
ENSG00000112996	MRPS30	5.8792281915934606	-0.07554785790609933	0.8623403157047254	0.9997982956903962	protein_coding	10884	1818	37.76127612761279	-0.06432130950552788	6838	FALSE
ENSG00000219545	UMAD1	3.9585083346226777	0.04715196372084871	0.8623675859724738	0.9997982956903962	protein_coding	729852	1347.888888888889	40.664413486109964	0.06430757578656872	8989	FALSE
ENSG00000125633	CCDC93	5.917251881570797	-0.06249229858160858	0.8624019694393017	0.9997982956903962	protein_coding	54520	1929.6666666666667	45.597973167501614	-0.0642902603720344	6839	FALSE
ENSG00000141338	ABCA8	0.8531491595505697	-0.08212466767926012	0.8624363062556841	0.9997982956903962	protein_coding	10351	2437.3333333333335	41.351203501094105	-0.06427296913946713	6840	FALSE
ENSG00000160209	PDXK	5.497637383206793	0.08425094660539152	0.8624863678966908	0.9997982956903962	protein_coding	8566;105372824	2056.2631578947367	57.82589777061098	0.06424776047965171	8988	FALSE
ENSG00000162852	CNST	5.065757035364882	0.05308332885632048	0.8625639797485462	0.9997982956903962	protein_coding	163882	2740.25	44.50323875558801	0.06420868173732998	8987	FALSE
ENSG00000138767	CNOT6L	6.2999049975006045	0.09466768420221382	0.8625738765779228	0.9997982956903962	protein_coding	246175	3153.4444444444443	38.257989500017615	0.06420369878669688	8986	FALSE
ENSG00000229659	RPL26P6	0.8447776843143227	0.05341193199187452	0.8626293420853288	0.9997982956903962	processed_pseudogene	NA	438	42.0091324200913	0.06417577353876075	8985	FALSE
ENSG00000132424	PNISR	6.317086269355382	-0.05066569865791491	0.8627748568208078	0.9997982956903962	protein_coding	25957	2313.090909090909	37.71419588115078	-0.0641025196926834	6841	FALSE
ENSG00000134709	HOOK1	5.515324532904218	-0.05472688223668341	0.8627959052250473	0.9997982956903962	protein_coding	51361	1688.1666666666667	38.68101490769081	-0.06409192469882324	6842	FALSE
ENSG00000116260	QSOX1	8.321338509461125	0.04580412080073966	0.8628036790589124	0.9997982956903962	protein_coding	5768	3440.75	56.30313158468355	0.06408801170164637	8984	FALSE
ENSG00000247271	ZBED5-AS1	2.6317194705902787	0.04619727600857539	0.8628126413702581	0.9997982956903962	lncRNA	729013	1148.5555555555557	46.46415787946211	0.064083500522288	8983	FALSE
ENSG00000175550	DRAP1	5.473912688392211	0.058968712871702036	0.8628516379407702	0.9997982956903962	protein_coding	10589	678.2222222222222	62.516382699868956	0.06406387214428601	8982	FALSE
ENSG00000160007	ARHGAP35	7.2333515319430095	0.08358826417778363	0.8629275332657383	0.9997982956903962	protein_coding	2909	4384.285714285715	53.32681655262299	0.06402567383779688	8981	FALSE
ENSG00000106261	ZKSCAN1	7.51872641578764	0.048693741462963194	0.8629464737421384	0.9997982956903962	protein_coding	7586	5231	44.969094500732794	0.06401614157257694	8980	FALSE
ENSG00000079134	THOC1	4.044714396923814	-0.05124336304202218	0.8629616277816845	0.9997982956903962	protein_coding	9984	1345.1904761904761	38.33764027045204	-0.06400851507641787	6843	FALSE
ENSG00000225975	LINC01534	1.6098015389794584	0.054202629412917674	0.8629628192302714	0.9997982956903962	lncRNA	101927621	1485.25	45.497391011614205	0.0640079154678456	8979	FALSE
ENSG00000142208	AKT1	7.062891508368721	-0.11452577348897014	0.8631260525615356	0.9997982956903962	protein_coding	207	2135.6	60.339014796778415	-0.06392577446525809	6844	FALSE
ENSG00000119396	RAB14	7.313911159034324	0.08796022257101854	0.8632211091320122	0.9997982956903962	protein_coding	51552	2430	39.341563786008244	0.06387794799676509	8978	FALSE
ENSG00000106771	TMEM245	6.657247665874458	-0.07089494999428625	0.8633271223194721	0.9997982956903962	protein_coding	23731	3244.6	41.983603525858335	-0.06382461506167306	6845	FALSE
ENSG00000187954	CYHR1	6.353954221578362	-0.05302889061117016	0.8633872792466168	0.9997982956903962	protein_coding	50626	1988.5	62.11968820719135	-0.06379435432892638	6846	FALSE
ENSG00000184232	OAF	2.965104575895656	0.04678407473581185	0.8634948806039884	0.9997982956903962	protein_coding	220323	1242.6666666666667	60.7027896995708	0.06374023288752324	8977	FALSE
ENSG00000272918	AC005070.3	0.8209691986851491	-0.06964944491896594	0.8635377745823478	0.9997982956903962	lncRNA	NA	2646	38.5109599395314	-0.06371865991024772	6847	FALSE
ENSG00000117616	RSRP1	5.15209572194388	-0.05060678342937902	0.8636371205877151	0.9997982956903962	protein_coding	57035	1070.590909090909	47.14049165711374	-0.06366869922346563	6848	FALSE
ENSG00000134802	SLC43A3	1.078997033802107	-0.0653567513415743	0.8636994895908006	0.9997982956903962	protein_coding	29015	1031.3846153846155	53.755220763723145	-0.06363733705151378	6849	FALSE
ENSG00000214612	RPS19P1	1.8881364154403493	0.04886607161938364	0.8637816690854099	0.9997982956903962	processed_pseudogene	NA	434	58.5253456221198	0.063596016657503	8976	FALSE
ENSG00000143384	MCL1	7.791572577777435	-0.09053934007013828	0.8638281526362532	0.9997982956903962	protein_coding	4170	2446.25	45.69238630556974	-0.0635726461610152	6850	FALSE
ENSG00000285979	AC009090.6	2.251015391816336	0.06130229031670522	0.8640345866654141	0.9997982956903962	lncRNA	NA	3524	38.4506242905789	0.06346887268627216	8975	FALSE
ENSG00000164631	ZNF12	5.171167346804856	-0.04706775636726329	0.864280440337466	0.9997982956903962	protein_coding	7559	2690.8	43.295674148951974	-0.06334531547340325	6851	FALSE
ENSG00000144566	RAB5A	5.412432815501105	0.07152665089317638	0.8643144303228347	0.9997982956903962	protein_coding	5868	1126.5	42.74300932090546	0.06332823609484199	8974	FALSE
ENSG00000127481	UBR4	7.7392040894583785	-0.04724675110780372	0.8643711484656724	0.9997982956903962	protein_coding	23352	2828.4117647058824	50.85997129962773	-0.0632997377065066	6852	FALSE
ENSG00000122435	TRMT13	3.758937393320744	-0.04692469602223852	0.8644320023623082	0.9997982956903962	protein_coding	54482	1297	35.0655358519661	-0.06326916336204236	6853	FALSE
ENSG00000167880	EVPL	6.0265930227010704	0.05700351501302456	0.8644800379987961	0.9997982956903962	protein_coding	2125	4082.6	64.86552687013182	0.06324503071517568	8973	FALSE
ENSG00000166233	ARIH1	7.068463754161861	0.0900929676111692	0.8645415778796501	0.9997982956903962	protein_coding	25820	3015.9	41.04579064292586	0.06321411562373007	8972	FALSE
ENSG00000268030	AC005253.1	1.3636276470682358	0.049960124613400825	0.8646011640585349	0.9997982956903962	lncRNA	NA	2001	52.9735132433783	0.06318418408821252	8971	FALSE
ENSG00000138594	TMOD3	5.980535504601061	-0.07683065172885471	0.8646912695880895	0.9997982956903962	protein_coding	29766;112268148	1361.2727272727273	41.67223186857219	-0.0631389258848589	6854	FALSE
ENSG00000156675	RAB11FIP1	8.808137972698917	-0.05236741230133483	0.8647426901404175	0.9997982956903962	protein_coding	80223	3945	50.215462610899884	-0.06311310048457296	6855	FALSE
ENSG00000188846	RPL14	7.014301576635726	-0.069303391646084	0.8647427394050884	0.9997982956903962	protein_coding	9045	2106.4444444444443	45.548053592151064	-0.0631130757426765	6856	FALSE
ENSG00000188747	NOXA1	3.7187986528785246	-0.04894036060734064	0.8647670176261247	0.9997982956903962	protein_coding	10811	1571	69.63717377466581	-0.06310088281068019	6857	FALSE
ENSG00000179889	PDXDC1	8.631619077658435	0.06280711873993508	0.8648136741904359	0.9997982956903962	protein_coding	23042	2003.611111111111	48.37099681131289	0.06307745205833001	8970	FALSE
ENSG00000153914	SREK1	6.618091078849648	-0.04695145284338676	0.8648513753342456	0.9997982956903962	protein_coding	140890	2464.1875	38.384863164836275	-0.0630585196081136	6858	FALSE
ENSG00000171522	PTGER4	1.7487190120829021	0.07138970751635552	0.8649722783872719	0.9997982956903962	protein_coding	5734	1208.2	54.29564641615627	0.06299781107433086	8969	FALSE
ENSG00000111737	RAB35	6.546654879065554	0.06747345151896827	0.8649811471068096	0.9997982956903962	protein_coding	11021	1335.8333333333333	59.426076107298805	0.0629933581961203	8968	FALSE
ENSG00000128563	PRKRIP1	4.447346978851237	-0.059280557489619336	0.864998919326509	0.9997982956903962	protein_coding	79706	1878.5	57.7388874101677	-0.0629844351141766	6859	FALSE
ENSG00000170113	NIPA1	5.679082601904363	0.0984909164040229	0.8650603504409016	0.9997982956903962	protein_coding	123606	2881.714285714286	44.7352766210589	0.06295359317196654	8967	FALSE
ENSG00000137822	TUBGCP4	5.051631662154106	0.08706529690364236	0.8650924962302083	0.9997982956903962	protein_coding	27229	1726.9166666666667	46.19504897939488	0.0629374550152241	8966	FALSE
ENSG00000171163	ZNF692	5.235561097982552	0.046468097469929144	0.8651183546522883	0.9997982956903962	protein_coding	55657	1060.0333333333333	60.78425206754504	0.06292447374185488	8965	FALSE
ENSG00000139436	GIT2	4.193898530236169	0.06176057720777203	0.8652414573310033	0.9997982956903962	protein_coding	9815	2359.2	47.31264835537471	0.0628626798724025	8964	FALSE
ENSG00000253106	AC090198.1	3.361278524563741	-0.04786350496970896	0.8653197120500147	0.9997982956903962	lncRNA	NA	2355	39.3630573248408	-0.06282340291036961	6860	FALSE
ENSG00000253598	SLC10A5	1.6032249952168633	-0.05313715082139157	0.865349768851115	0.9997982956903962	protein_coding	347051	1428	36.7647058823529	-0.06280831799322406	6861	FALSE
ENSG00000188725	SMIM15	5.7280624071520565	-0.08884710626649608	0.8653538103543107	0.9997982956903962	protein_coding	643155	1736	38.565668202765	-0.062806289682244	6862	FALSE
ENSG00000175606	TMEM70	5.24661156947613	-0.055888706947933	0.8653854120466787	0.9997982956903962	protein_coding	54968	841.4285714285714	48.471986417657035	-0.06279043005366665	6863	FALSE
ENSG00000135924	DNAJB2	6.027872254080751	0.08668685637203957	0.86540970876125	0.9997982956903962	protein_coding	3300	1164.888888888889	59.304654711941986	0.06277823689580467	8963	FALSE
ENSG00000110047	EHD1	7.073227952153798	0.08379979424019182	0.8654253598201481	0.9997982956903962	protein_coding	10938	1677.076923076923	61.60443995963674	0.06277038268873553	8962	FALSE
ENSG00000156990	RPUSD3	4.176735829999513	-0.052797554070852105	0.8656053905757084	0.9997982956903962	protein_coding	285367	1085.5882352941176	56.8843131942563	-0.06268004765109773	6864	FALSE
ENSG00000188921	HACD4	3.2587698457698493	0.04760742951132072	0.8656642008308345	0.9997982956903962	protein_coding	401494	4701.5	36.26502180155271	0.06265054217209297	8961	FALSE
ENSG00000231841	FAM192BP	0.9223597614794731	-0.052204489776666266	0.8656768578270442	0.9997982956903962	processed_pseudogene	NA	762	46.4566929133858	-0.06264419233872658	6865	FALSE
ENSG00000116198	CEP104	5.260706824552894	0.07442122259340389	0.8659179906950727	0.9997982956903962	protein_coding	9731	4540.192307692308	48.861027574230164	0.06252323716869176	8960	FALSE
ENSG00000036549	ZZZ3	4.744593224060132	-0.07712364668958285	0.8659402221251953	0.9997982956903962	protein_coding	26009	2025	38.74298540965206	-0.06251208730970663	6866	FALSE
ENSG00000149292	TTC12	3.6698593366852514	0.04642116792979159	0.8660307355451574	0.9997982956903962	protein_coding	54970	1124.9545454545455	48.68075477797082	0.0624666945406311	8959	FALSE
ENSG00000140829	DHX38	5.241742375504601	-0.09589737706295229	0.8661307786308139	0.9997982956903962	protein_coding	9785	1108.357142857143	56.00309338145261	-0.06241652813323096	6867	FALSE
ENSG00000103227	LMF1	4.747374878222444	0.052088350263817855	0.8662623107897424	0.9997982956903962	protein_coding	64788	1299.4705882352941	62.27422932415915	0.06235058040892512	8958	FALSE
ENSG00000267258	PPIAP58	2.6349202615812275	0.04991580146634855	0.8663816851439771	0.9997982956903962	processed_pseudogene	NA	472	47.4576271186441	0.06229073704406934	8957	FALSE
ENSG00000132470	ITGB4	7.677022876419849	-0.047258925003927546	0.8664361995066113	0.9997982956903962	protein_coding	3691	2545.3846153846152	62.88002417648836	-0.06226341127937812	6868	FALSE
ENSG00000110958	PTGES3	7.73335782206557	-0.04639028924926646	0.8666062533165156	0.9997982956903962	protein_coding	10728	1625.142857142857	42.677566807313646	-0.06217818147859073	6869	FALSE
ENSG00000278949	AC127070.4	1.0440325590402948	0.0827619180466061	0.8666588534353735	0.9997982956903962	TEC	NA	2104	47.2908745247148	0.06215182204715066	8956	FALSE
ENSG00000182722	SEPHS1P1	0.6688242002629299	-0.06905644688144641	0.8667807395572676	0.9997982956903962	processed_pseudogene	NA	958	47.8079331941545	-0.0620907475563401	6870	FALSE
ENSG00000168288	MMADHC	5.114837080207294	0.08260583816853752	0.8669657389830593	0.9997982956903962	protein_coding	27249	1226	41.02773246329527	0.061998064766698155	8955	FALSE
ENSG00000138829	FBN2	2.7741214292822307	0.061643981214641624	0.8670610345419698	0.9997982956903962	protein_coding	2201	4799.428571428572	49.127872365757824	0.06195033039943431	8954	FALSE
ENSG00000100583	SAMD15	1.319723118566869	-0.04750156533045959	0.8671560275561847	0.9997982956903962	protein_coding	161394	1488	46.0685483870968	-0.06190275280048689	6871	FALSE
ENSG00000172062	SMN1	4.865998815052076	-0.07242560347618977	0.8671679127361942	0.9997982956903962	protein_coding	6606	1019.7272727272727	41.998751894445945	-0.06189680043141129	6872	FALSE
ENSG00000141026	MED9	3.0025568485642005	-0.04592852009603968	0.8672106456156643	0.9997982956903962	protein_coding	55090	1474.4	54.896907216494874	-0.06187539950522469	6873	FALSE
ENSG00000166847	DCTN5	6.549850090243079	-0.10954065076442843	0.8672920962635333	0.9997982956903962	protein_coding	84516	2299.25	45.69968467978689	-0.06183461136913372	6874	FALSE
ENSG00000164114	MAP9	5.945929566734264	0.05734453743067237	0.8674129606403685	0.9997982956903962	protein_coding	79884	2563.3333333333335	34.79410489813611	0.06177409303283874	8953	FALSE
ENSG00000164609	SLU7	5.757553434823455	-0.08580555246419241	0.867414106840484	0.9997982956903962	protein_coding	10569	941.3333333333334	41.5014164305949	-0.06177351915617445	6875	FALSE
ENSG00000183323	CCDC125	5.920206628580526	0.07099852651485787	0.8674369430595956	0.9997982956903962	protein_coding	202243	2644.714285714286	41.98131043050828	0.06176208573202101	8952	FALSE
ENSG00000138593	SECISBP2L	6.99522525265657	-0.0468268107382794	0.8674377829611715	0.9997982956903962	protein_coding	9728	1905.4545454545455	40.0429389312977	-0.06176166522371079	6876	FALSE
ENSG00000120370	GORAB	2.8714455972321575	-0.0507763976673626	0.8674808743586289	0.9997982956903962	protein_coding	92344	1659.3333333333333	38.469264764965835	-0.06174009146743337	6877	FALSE
ENSG00000052749	RRP12	6.289539574765859	-0.047082456161814085	0.8674944830237459	0.9997982956903962	protein_coding	23223	1847.2666666666667	57.800714569273524	-0.06173327849669997	6878	FALSE
ENSG00000125351	UPF3B	3.399219557518732	-0.057431374086534794	0.86753426428629965	0.9997982956903962	protein_coding	65109	1529	42.01438848920862	-0.0617133632268924	6879	FALSE
